complaint_id,text,category,timestamp
SVC-01302,I submitted a query 10 days ago with reference REF-413011. Still no response. My account number is ACC-99743.,service,2024-01-13 12:50
BIL-01303,"The upgrade fee of R3665 was not disclosed to me before signing. This is urgent, please help.",billing,2024-02-25 11:13
NET-01304,No network coverage at my new address in Sandton. Was told there would be. I will report to ICASA if this is not resolved.,network,2024-10-16 17:31
BIL-01305,The upgrade fee of R4866 was not disclosed to me before signing.,billing,2024-03-11 12:18
FRD-01306,"Unauthorised SIM swap on my number 0759614165. I didn't request this. This is urgent, please help.",fraud,2024-01-09 14:42
BIL-01307,I cancelled my contract last month but I'm still being charged R1265. My account number is ACC-72086.,billing,2024-04-26 13:14
BIL-01308,My account shows a debit of R606 that I don't recognise. This is unacceptable.,billing,2024-08-13 16:03
BIL-01309,My airtime of R3098 disappeared overnight. I didn't make any calls. My account number is ACC-99385.,billing,2024-11-09 17:49
FRD-01310,"My banking details were changed on my account without my knowledge. This is urgent, please help.",fraud,2024-09-19 11:59
BIL-01311,Stop debiting my account! I owe nothing. Last debit was R3413.,billing,2024-07-26 16:41
BIL-01312,Why am I being billed R2654 when my plan is only R499 per month? I will report to ICASA if this is not resolved.,billing,2024-01-20 09:19
BIL-01313,My airtime of R2209 disappeared overnight. I didn't make any calls.,billing,2024-09-19 10:06
FRD-01314,Someone is using my identity to get contracts. Reference REF-385521.,fraud,2024-10-20 11:00
BIL-01315,Stop debiting my account! I owe nothing. Last debit was R508.,billing,2024-12-12 12:01
BIL-01316,I cancelled my contract last month but I'm still being charged R4055.,billing,2024-05-02 12:45
NET-01317,"Tower in Soweto seems broken. No coverage for 8 days straight. This is urgent, please help. I will report to ICASA if this is not resolved.",network,2024-10-28 15:06
BIL-01318,"Why am I being billed R4694 when my plan is only R499 per month? My account number is ACC-51119. This is urgent, please help.",billing,2024-02-09 17:23
FRD-01319,I received a phishing SMS claiming to be from you. Number was 0731466674. My account number is ACC-78057.,fraud,2024-01-27 15:29
FRD-01320,Unauthorised purchase of R3688 on my account. I need this investigated. I will report to ICASA if this is not resolved.,fraud,2024-12-03 13:43
BIL-01321,Double charge on my account for R824. I need this fixed urgently. My account number is ACC-75769.,billing,2024-08-04 12:59
BIL-01322,The upgrade fee of R146 was not disclosed to me before signing. My account number is ACC-20957.,billing,2024-10-01 08:50
NET-01323,No signal in Port Elizabeth for the past 9 days. I can't make calls or use data. I will report to ICASA if this is not resolved.,network,2024-04-08 16:58
BIL-01324,Double charge on my account for R1623. I need this fixed urgently. My account number is ACC-66747.,billing,2024-11-15 09:21
SVC-01325,I submitted a query 1 days ago with reference REF-433811. Still no response.,network,2024-05-19 16:03
BIL-01326,I cancelled my contract last month but I'm still being charged R1749.,billing,2024-03-26 16:19
FRD-01327,I'm receiving bills for a contract I never signed. ID number ****6036 was used. My account number is ACC-77964.,fraud,2024-03-20 17:03
NET-01328,Can't connect to 4G in Kimberley. Only getting Edge/2G for 9 days now. My account number is ACC-33032.,network,2024-10-01 11:37
BIL-01329,"I was promised a discount of R2134 but my bill still shows full price. My account number is ACC-35368. This is urgent, please help.",billing,2024-08-10 16:39
BIL-01330,I cancelled my contract last month but I'm still being charged R1469.,billing,2024-12-24 13:42
NET-01331,Internet speed is terrible in Midrand. I'm getting 0.5mbps instead of 100mbps. My account number is ACC-43644.,network,2024-09-19 17:30
BIL-01332,I was charged R3764 for a service I never signed up for. Please reverse this.,billing,2024-10-03 08:27
SVC-01333,"Your consultant Kagiso was extremely rude and unhelpful when I called. My account number is ACC-86617. This is urgent, please help.",service,2024-08-20 10:24
FRD-01334,Suspicious activity on my account. Calls made to 0659413799 that I didn't make.,fraud,2024-08-02 13:09
BIL-01335,My account shows a debit of R4632 that I don't recognise. This is unacceptable. I will report to ICASA if this is not resolved.,billing,2024-11-18 10:01
BIL-01336,I paid R3046 at the store but it's not reflecting on my account.,billing,2024-02-22 11:30
NET-01337,Experiencing packet loss and high latency in Rustenburg. Can't work from home. I will report to ICASA if this is not resolved.,network,2024-06-27 16:47
BIL-01338,Stop debiting my account! I owe nothing. Last debit was R4901. I will report to ICASA if this is not resolved.,billing,2024-10-05 10:10
BIL-01339,"My account shows a debit of R3284 that I don't recognise. This is unacceptable. This is urgent, please help.",billing,2024-04-05 08:27
BIL-01340,"My prepaid balance of R1754 was deducted without any usage. This is urgent, please help.",billing,2024-05-07 14:16
BIL-01341,Stop debiting my account! I owe nothing. Last debit was R1173. My account number is ACC-36181.,billing,2024-04-12 14:18
BIL-01342,My airtime of R2463 disappeared overnight. I didn't make any calls.,billing,2024-11-10 17:01
BIL-01343,I cancelled my contract last month but I'm still being charged R754.,billing,2024-06-06 16:31
NET-01344,Constant dropped calls in Roodepoort. This has been going on for 14 days.,network,2024-09-14 09:59
BIL-01345,"Double charge on my account for R4143. I need this fixed urgently. This is urgent, please help.",billing,2024-10-02 16:03
SVC-01346,The technician didn't show up for the scheduled appointment in Midrand. I will report to ICASA if this is not resolved.,service,2024-11-12 14:23
SVC-01347,Your chatbot is useless. I need to speak to a real person about my account.,service,2024-02-20 16:04
SVC-01348,My number porting has been stuck for 9 days. I can't receive calls.,network,2024-10-21 08:06
BIL-01349,My account shows a debit of R1250 that I don't recognise. This is unacceptable.,billing,2024-10-18 16:49
BIL-01350,My airtime of R3250 disappeared overnight. I didn't make any calls. I will report to ICASA if this is not resolved.,billing,2024-07-16 17:55
SVC-01351,I've been on hold for 59 minutes trying to speak to someone about my account.,service,2024-02-26 11:04
BIL-01352,The upgrade fee of R3472 was not disclosed to me before signing. My account number is ACC-33853. I will report to ICASA if this is not resolved.,billing,2024-10-27 11:11
BIL-01353,The upgrade fee of R4383 was not disclosed to me before signing.,billing,2024-03-20 17:31
NET-01354,No signal in Umhlanga for the past 11 days. I can't make calls or use data.,network,2024-05-24 16:01
NET-01355,No network coverage at my new address in Mitchells Plain. Was told there would be.,network,2024-07-19 17:38
BIL-01356,"Incorrect billing on my fibre account. Charged R4013 instead of R299. This is urgent, please help.",billing,2024-09-11 13:57
BIL-01357,The upgrade fee of R4376 was not disclosed to me before signing.,billing,2024-07-16 14:10
BIL-01358,Why am I being billed R2089 when my plan is only R199 per month? My account number is ACC-37502.,billing,2024-06-20 14:52
NET-01359,"My fibre has been down for 6 days in Boksburg. No one is helping. My account number is ACC-79339. This is urgent, please help.",network,2024-04-14 12:15
NET-01360,No network coverage at my new address in Centurion. Was told there would be. My account number is ACC-22598. I will report to ICASA if this is not resolved.,network,2024-02-22 17:35
FRD-01361,Someone opened an account in my name using my ID ****8506. I will report to ICASA if this is not resolved.,fraud,2024-08-18 16:54
BIL-01362,I paid R3254 at the store but it's not reflecting on my account.,billing,2024-05-27 12:14
BIL-01363,I paid R1071 at the store but it's not reflecting on my account.,billing,2024-07-02 14:32
BIL-01364,I was charged R1471 for a service I never signed up for. Please reverse this.,billing,2024-08-22 09:22
SVC-01365,"I visited the Witbank store and waited 30 minutes with no assistance. My account number is ACC-55935. This is urgent, please help.",service,2024-07-12 14:56
BIL-01366,Incorrect billing on my fibre account. Charged R2619 instead of R499.,billing,2024-08-17 14:20
BIL-01367,My prepaid balance of R3827 was deducted without any usage.,billing,2024-06-14 15:26
BIL-01368,Double charge on my account for R1984. I need this fixed urgently. My account number is ACC-61491. I will report to ICASA if this is not resolved.,billing,2024-07-17 17:55
FRD-01369,My banking details were changed on my account without my knowledge.,fraud,2024-12-20 08:16
BIL-01370,My account shows a debit of R1249 that I don't recognise. This is unacceptable.,billing,2024-10-21 17:20
BIL-01371,My account shows a debit of R693 that I don't recognise. This is unacceptable. My account number is ACC-74978.,billing,2024-07-04 11:13
BIL-01372,Incorrect billing on my fibre account. Charged R1164 instead of R99.,billing,2024-03-28 17:43
NET-01373,No signal in Randburg for the past 8 days. I can't make calls or use data.,network,2024-02-28 11:34
BIL-01374,Incorrect billing on my fibre account. Charged R3555 instead of R299.,billing,2024-02-02 08:36
BIL-01375,"My account shows a debit of R2372 that I don't recognise. This is unacceptable. This is urgent, please help.",billing,2024-07-15 14:30
FRD-01376,Someone is using my identity to get contracts. Reference REF-367739.,fraud,2024-07-24 15:45
NET-01377,Internet speed is terrible in Vanderbijlpark. I'm getting 0.5mbps instead of 100mbps. My account number is ACC-67074.,network,2024-07-10 08:06
BIL-01378,The upgrade fee of R744 was not disclosed to me before signing.,billing,2024-06-10 10:13
SVC-01379,"My SIM swap request has been pending for 1 days. No updates. This is urgent, please help.",service,2024-11-05 11:21
BIL-01380,I was promised a discount of R2071 but my bill still shows full price. I will report to ICASA if this is not resolved.,billing,2024-04-20 17:42
BIL-01381,I was charged R3507 for a service I never signed up for. Please reverse this.,billing,2024-06-28 17:36
BIL-01382,The upgrade fee of R784 was not disclosed to me before signing. My account number is ACC-25997.,billing,2024-09-08 08:37
BIL-01383,Stop debiting my account! I owe nothing. Last debit was R1399. My account number is ACC-52006. I will report to ICASA if this is not resolved.,billing,2024-11-24 13:25
BIL-01384,I was charged R2491 for a service I never signed up for. Please reverse this. My account number is ACC-88250.,billing,2024-09-13 09:17
BIL-01385,Incorrect billing on my fibre account. Charged R1951 instead of R99. My account number is ACC-81393.,billing,2024-04-28 10:43
NET-01386,"My fibre has been down for 13 days in Bloemfontein. No one is helping. This is urgent, please help.",network,2024-04-01 16:40
BIL-01387,I paid R399 at the store but it's not reflecting on my account.,billing,2024-04-17 08:26
FRD-01388,Someone opened an account in my name using my ID ****5541.,fraud,2024-10-28 10:50
BIL-01389,Incorrect billing on my fibre account. Charged R2362 instead of R299.,billing,2024-08-25 11:46
NET-01390,Can't connect to 4G in East London. Only getting Edge/2G for 1 days now. My account number is ACC-82152.,service,2024-08-20 17:36
